1,abair,say,rá,ráite,v3,dúirt mé,an ndúirt mé?,ní dúirt mé,dúirt tú,an ndúirt tú?,ní dúirt tú,dúirt sé,an ndúirt sé?,ní dúirt sé,dúramar,an ndúramar?,ní dúramar,dúirt muid,an ndúirt muid?,ní dúirt muid,dúirt sibh,an ndúirt sibh?,ní dúirt sibh,dúirt siad,an ndúirt siad?,ní dúirt siad,dúradar,an ndúradar?,ní dúradar,dúradh,an ndúradh?,ní dúradh,deirim,an ndeirim?,ní deirim,deir tú,an ndeir tú?,ní deir tú,deir sé,an ndeir sé?,ní deir sé,deirimid,an ndeirimid?,ní deirimid,deir muid,an ndeir muid?,ní deir muid,deir sibh,an ndeir sibh?,ní deir sibh,deir siad,an ndeir siad?,ní deir siad,deirtear,an ndeirtear?,ní deirtear,déarfaidh mé,an ndéarfaidh mé?,ní déarfaidh mé,déarfaidh tú,an ndéarfaidh tú?,ní déarfaidh tú,déarfaidh sé,an ndéarfaidh sé?,ní déarfaidh sé,déarfaimid,an ndéarfaimid?,ní déarfaimid,déarfaidh muid,an ndéarfaidh muid?,ní déarfaidh muid,déarfaidh sibh,an ndéarfaidh sibh?,ní déarfaidh sibh,déarfaidh siad,an ndéarfaidh siad?,ní déarfaidh siad,déarfar,an ndéarfar?,ní déarfar,déarfainn,an ndéarfainn?,ní déarfainn,déarfá,an ndéarfá?,ní déarfá,déarfadh sé,an ndéarfadh sé?,ní déarfadh sé,déarfaimis,an ndéarfaimis?,ní déarfaimis,déarfadh muid,an ndéarfadh muid?,ní déarfadh muid,déarfadh sibh,an ndéarfadh sibh?,ní déarfadh sibh,déarfaidís,an ndéarfaidís?,ní déarfaidís,déarfadh siad,an ndéarfadh siad?,ní déarfadh siad,déarfaí,an ndéarfaí?,ní déarfaí,deirinn,an ndeirinn?,ní deirinn,deirteá,an ndeirteá?,ní deirteá,deireadh sé,an ndeireadh sé?,ní deireadh sé,deirimis,an ndeirimis?,ní deirimis,deireadh muid,an ndeireadh muid?,ní deireadh muid,deireadh sibh,an ndeireadh sibh?,ní deireadh sibh,deiridís,an ndeiridís?,ní deiridís,deireadh siad,an ndeireadh siad?,ní deireadh siad,deirtí,an ndeirtí?,ní deirtí,abraim!,ná habraim!,abair!,ná habair!,abradh sé!,ná habradh sé!,abraimis!,ná habraimis!,abradh muid!,ná habradh muid!,abraigí!,ná habraigí!,abraidís!,ná habraidís!,abradh siad!,ná habradh siad!,abairtear!,ná habairtear!,go ndeire mé,nár deire mé,go ndeire tú,nár deire tú,go ndeire sé,nár deire sé,go ndeirimid,nár deirimid,go ndeire muid,nár deire muid,go ndeire sibh,nár deire sibh,go ndeire siad,nár deire siad,go ndeirtear,nár deirtear
2,adhlaic,bury,adhlacadh,adhlactha,v1bx,d'adhlaic mé,ar adhlaic mé?,níor adhlaic mé,d'adhlaic tú,ar adhlaic tú?,níor adhlaic tú,d'adhlaic sé,ar adhlaic sé?,níor adhlaic sé,d'adhlacamar,ar adhlacamar?,níor adhlacamar,d'adhlaic muid,ar adhlaic muid?,níor adhlaic muid,d'adhlaic sibh,ar adhlaic sibh?,níor adhlaic sibh,d'adhlaic siad,ar adhlaic siad?,níor adhlaic siad,d'adhlacadar,ar adhlacadar?,níor adhlacadar,adhlacadh,ar adhlacadh?,níor adhlacadh,adhlacaim,an adhlacaim?,ní adhlacaim,adhlacann tú,an adhlacann tú?,ní adhlacann tú,adhlacann sé,an adhlacann sé?,ní adhlacann sé,adhlacaimid,an adhlacaimid?,ní adhlacaimid,adhlacann muid,an adhlacann muid?,ní adhlacann muid,adhlacann sibh,an adhlacann sibh?,ní adhlacann sibh,adhlacann siad,an adhlacann siad?,ní adhlacann siad,adhlactar,an adhlactar?,ní adhlactar,adhlacfaidh mé,an adhlacfaidh mé?,ní adhlacfaidh mé,adhlacfaidh tú,an adhlacfaidh tú?,ní adhlacfaidh tú,adhlacfaidh sé,an adhlacfaidh sé?,ní adhlacfaidh sé,adhlacfaimid,an adhlacfaimid?,ní adhlacfaimid,adhlacfaidh muid,an adhlacfaidh muid?,ní adhlacfaidh muid,adhlacfaidh sibh,an adhlacfaidh sibh?,ní adhlacfaidh sibh,adhlacfaidh siad,an adhlacfaidh siad?,ní adhlacfaidh siad,adhlacfar,an adhlacfar?,ní adhlacfar,d'adhlacfainn,an adhlacfainn?,ní adhlacfainn,d'adhlacfá,an adhlacfá?,ní adhlacfá,d'adhlacfadh sé,an adhlacfadh sé?,ní adhlacfadh sé,d'adhlacfaimis,an adhlacfaimis?,ní adhlacfaimis,d'adhlacfadh muid,an adhlacfadh muid?,ní adhlacfadh muid,d'adhlacfadh sibh,an adhlacfadh sibh?,ní adhlacfadh sibh,d'adhlacfaidís,an adhlacfaidís?,ní adhlacfaidís,d'adhlacfadh siad,an adhlacfadh siad?,ní adhlacfadh siad,d'adhlacfaí,an adhlacfaí?,ní adhlacfaí,d'adhlacainn,an adhlacainn?,ní adhlacainn,d'adhlactá,an adhlactá?,ní adhlactá,d'adhlacadh sé,an adhlacadh sé?,ní adhlacadh sé,d'adhlacaimis,an adhlacaimis?,ní adhlacaimis,d'adhlacadh muid,an adhlacadh muid?,ní adhlacadh muid,d'adhlacadh sibh,an adhlacadh sibh?,ní adhlacadh sibh,d'adhlacaidís,an adhlacaidís?,ní adhlacaidís,d'adhlacadh siad,an adhlacadh siad?,ní adhlacadh siad,d'adhlactaí,an adhlactaí?,ní adhlactaí,adhlacaim!,ná hadhlacaim!,adhlaic!,ná hadhlaic!,adhlacadh sé!,ná hadhlacadh sé!,adhlacaimis!,ná hadhlacaimis!,adhlacadh muid!,ná hadhlacadh muid!,adhlacaigí!,ná hadhlacaigí!,adhlacaidís!,ná hadhlacaidís!,adhlacadh siad!,ná hadhlacadh siad!,adhlactar!,ná hadhlactar!,go n-adhlaca mé,nár adhlaca mé,go n-adhlaca tú,nár adhlaca tú,go n-adhlaca sé,nár adhlaca sé,go n-adhlacaimid,nár adhlacaimid,go n-adhlaca muid,nár adhlaca muid,go n-adhlaca sibh,nár adhlaca sibh,go n-adhlaca siad,nár adhlaca siad,go n-adhlactar,nár adhlactar
3,admhaigh,admit,admháil,admhaithe,v2a,d'admhaigh mé,ar admhaigh mé?,níor admhaigh mé,d'admhaigh tú,ar admhaigh tú?,níor admhaigh tú,d'admhaigh sé,ar admhaigh sé?,níor admhaigh sé,d'admhaíomar,ar admhaíomar?,níor admhaíomar,d'admhaigh muid,ar admhaigh muid?,níor admhaigh muid,d'admhaigh sibh,ar admhaigh sibh?,níor admhaigh sibh,d'admhaigh siad,ar admhaigh siad?,níor admhaigh siad,d'admhaíodar,ar admhaíodar?,níor admhaíodar,admhaíodh,ar admhaíodh?,níor admhaíodh,admhaím,an admhaím?,ní admhaím,admhaíonn tú,an admhaíonn tú?,ní admhaíonn tú,admhaíonn sé,an admhaíonn sé?,ní admhaíonn sé,admhaímid,an admhaímid?,ní admhaímid,admhaíonn muid,an admhaíonn muid?,ní admhaíonn muid,admhaíonn sibh,an admhaíonn sibh?,ní admhaíonn sibh,admhaíonn siad,an admhaíonn siad?,ní admhaíonn siad,admhaítear,an admhaítear?,ní admhaítear,admhóidh mé,an admhóidh mé?,ní admhóidh mé,admhóidh tú,an admhóidh tú?,ní admhóidh tú,admhóidh sé,an admhóidh sé?,ní admhóidh sé,admhóimid,an admhóimid?,ní admhóimid,admhóidh muid,an admhóidh muid?,ní admhóidh muid,admhóidh sibh,an admhóidh sibh?,ní admhóidh sibh,admhóidh siad,an admhóidh siad?,ní admhóidh siad,admhófar,an admhófar?,ní admhófar,d'admhóinn,an admhóinn?,ní admhóinn,d'admhófá,an admhófá?,ní admhófá,d'admhódh sé,an admhódh sé?,ní admhódh sé,d'admhóimis,an admhóimis?,ní admhóimis,d'admhódh muid,an admhódh muid?,ní admhódh muid,d'admhódh sibh,an admhódh sibh?,ní admhódh sibh,d'admhóidís,an admhóidís?,ní admhóidís,d'admhódh siad,an admhódh siad?,ní admhódh siad,d'admhófaí,an admhófaí?,ní admhófaí,d'admhaínn,an admhaínn?,ní admhaínn,d'admhaíteá,an admhaíteá?,ní admhaíteá,d'admhaíodh sé,an admhaíodh sé?,ní admhaíodh sé,d'admhaímis,an admhaímis?,ní admhaímis,d'admhaíodh muid,an admhaíodh muid?,ní admhaíodh muid,d'admhaíodh sibh,an admhaíodh sibh?,ní admhaíodh sibh,d'admhaídís,an admhaídís?,ní admhaídís,d'admhaíodh siad,an admhaíodh siad?,ní admhaíodh siad,d'admhaítí,an admhaítí?,ní admhaítí,admhaím!,ná hadmhaím!,admhaigh!,ná hadmhaigh!,admhaíodh sé!,ná hadmhaíodh sé!,admhaímis!,ná hadmhaímis!,admhaíodh muid!,ná hadmhaíodh muid!,admhaígí!,ná hadmhaígí!,admhaídís!,ná hadmhaídís!,admhaíodh siad!,ná hadmhaíodh siad!,admhaítear!,ná hadmhaítear!,go n-admhaí mé,nár admhaí mé,go n-admhaí tú,nár admhaí tú,go n-admhaí sé,nár admhaí sé,go n-admhaímid,nár admhaímid,go n-admhaí muid,nár admhaí muid,go n-admhaí sibh,nár admhaí sibh,go n-admhaí siad,nár admhaí siad,go n-admhaítear,nár admhaítear
4,agair,avenge,agairt,agartha,v2c,d'agair mé,ar agair mé?,níor agair mé,d'agair tú,ar agair tú?,níor agair tú,d'agair sé,ar agair sé?,níor agair sé,d'agraíomar,ar agraíomar?,níor agraíomar,d'agair muid,ar agair muid?,níor agair muid,d'agair sibh,ar agair sibh?,níor agair sibh,d'agair siad,ar agair siad?,níor agair siad,d'agraíodar,ar agraíodar?,níor agraíodar,agraíodh,ar agraíodh?,níor agraíodh,agraím,an agraím?,ní agraím,agraíonn tú,an agraíonn tú?,ní agraíonn tú,agraíonn sé,an agraíonn sé?,ní agraíonn sé,agraímid,an agraímid?,ní agraímid,agraíonn muid,an agraíonn muid?,ní agraíonn muid,agraíonn sibh,an agraíonn sibh?,ní agraíonn sibh,agraíonn siad,an agraíonn siad?,ní agraíonn siad,agraítear,an agraítear?,ní agraítear,agróidh mé,an agróidh mé?,ní agróidh mé,agróidh tú,an agróidh tú?,ní agróidh tú,agróidh sé,an agróidh sé?,ní agróidh sé,agróimid,an agróimid?,ní agróimid,agróidh muid,an agróidh muid?,ní agróidh muid,agróidh sibh,an agróidh sibh?,ní agróidh sibh,agróidh siad,an agróidh siad?,ní agróidh siad,agrófar,an agrófar?,ní agrófar,d'agróinn,an agróinn?,ní agróinn,d'agrófá,an agrófá?,ní agrófá,d'agródh sé,an agródh sé?,ní agródh sé,d'agróimis,an agróimis?,ní agróimis,d'agródh muid,an agródh muid?,ní agródh muid,d'agródh sibh,an agródh sibh?,ní agródh sibh,d'agróidís,an agróidís?,ní agróidís,d'agródh siad,an agródh siad?,ní agródh siad,d'agrófaí,an agrófaí?,ní agrófaí,d'agraínn,an agraínn?,ní agraínn,d'agraíteá,an agraíteá?,ní agraíteá,d'agraíodh sé,an agraíodh sé?,ní agraíodh sé,d'agraímis,an agraímis?,ní agraímis,d'agraíodh muid,an agraíodh muid?,ní agraíodh muid,d'agraíodh sibh,an agraíodh sibh?,ní agraíodh sibh,d'agraídís,an agraídís?,ní agraídís,d'agraíodh siad,an agraíodh siad?,ní agraíodh siad,d'agraítí,an agraítí?,ní agraítí,agraím!,ná hagraím!,agair!,ná hagair!,agraíodh sé!,ná hagraíodh sé!,agraímis!,ná hagraímis!,agraíodh muid!,ná hagraíodh muid!,agraígí!,ná hagraígí!,agraídís!,ná hagraídís!,agraíodh siad!,ná hagraíodh siad!,agraítear!,ná hagraítear!,go n-agraí mé,nár agraí mé,go n-agraí tú,nár agraí tú,go n-agraí sé,nár agraí sé,go n-agraímid,nár agraímid,go n-agraí muid,nár agraí muid,go n-agraí sibh,nár agraí sibh,go n-agraí siad,nár agraí siad,go n-agraítear,nár agraítear
5,aimsigh,aim,aimsiú,aimsithe,v2b,d'aimsigh mé,ar aimsigh mé?,níor aimsigh mé,d'aimsigh tú,ar aimsigh tú?,níor aimsigh tú,d'aimsigh sé,ar aimsigh sé?,níor aimsigh sé,d'aimsíomar,ar aimsíomar?,níor aimsíomar,d'aimsigh muid,ar aimsigh muid?,níor aimsigh muid,d'aimsigh sibh,ar aimsigh sibh?,níor aimsigh sibh,d'aimsigh siad,ar aimsigh siad?,níor aimsigh siad,d'aimsíodar,ar aimsíodar?,níor aimsíodar,aimsíodh,ar aimsíodh?,níor aimsíodh,aimsím,an aimsím?,ní aimsím,aimsíonn tú,an aimsíonn tú?,ní aimsíonn tú,aimsíonn sé,an aimsíonn sé?,ní aimsíonn sé,aimsímid,an aimsímid?,ní aimsímid,aimsíonn muid,an aimsíonn muid?,ní aimsíonn muid,aimsíonn sibh,an aimsíonn sibh?,ní aimsíonn sibh,aimsíonn siad,an aimsíonn siad?,ní aimsíonn siad,aimsítear,an aimsítear?,ní aimsítear,aimseoidh mé,an aimseoidh mé?,ní aimseoidh mé,aimseoidh tú,an aimseoidh tú?,ní aimseoidh tú,aimseoidh sé,an aimseoidh sé?,ní aimseoidh sé,aimseoimid,an aimseoimid?,ní aimseoimid,aimseoidh muid,an aimseoidh muid?,ní aimseoidh muid,aimseoidh sibh,an aimseoidh sibh?,ní aimseoidh sibh,aimseoidh siad,an aimseoidh siad?,ní aimseoidh siad,aimseofar,an aimseofar?,ní aimseofar,d'aimseoinn,an aimseoinn?,ní aimseoinn,d'aimseofá,an aimseofá?,ní aimseofá,d'aimseodh sé,an aimseodh sé?,ní aimseodh sé,d'aimseoimis,an aimseoimis?,ní aimseoimis,d'aimseodh muid,an aimseodh muid?,ní aimseodh muid,d'aimseodh sibh,an aimseodh sibh?,ní aimseodh sibh,d'aimseoidís,an aimseoidís?,ní aimseoidís,d'aimseodh siad,an aimseodh siad?,ní aimseodh siad,d'aimseofaí,an aimseofaí?,ní aimseofaí,d'aimsínn,an aimsínn?,ní aimsínn,d'aimsíteá,an aimsíteá?,ní aimsíteá,d'aimsíodh sé,an aimsíodh sé?,ní aimsíodh sé,d'aimsímis,an aimsímis?,ní aimsímis,d'aimsíodh muid,an aimsíodh muid?,ní aimsíodh muid,d'aimsíodh sibh,an aimsíodh sibh?,ní aimsíodh sibh,d'aimsídís,an aimsídís?,ní aimsídís,d'aimsíodh siad,an aimsíodh siad?,ní aimsíodh siad,d'aimsítí,an aimsítí?,ní aimsítí,aimsím!,ná haimsím!,aimsigh!,ná haimsigh!,aimsíodh sé!,ná haimsíodh sé!,aimsímis!,ná haimsímis!,aimsíodh muid!,ná haimsíodh muid!,aimsígí!,ná haimsígí!,aimsídís!,ná haimsídís!,aimsíodh siad!,ná haimsíodh siad!,aimsítear!,ná haimsítear!,go n-aimsí mé,nár aimsí mé,go n-aimsí tú,nár aimsí tú,go n-aimsí sé,nár aimsí sé,go n-aimsímid,nár aimsímid,go n-aimsí muid,nár aimsí muid,go n-aimsí sibh,nár aimsí sibh,go n-aimsí siad,nár aimsí siad,go n-aimsítear,nár aimsítear
6,ainmnigh,name,ainmniú,ainmnithe,v2b,d'ainmnigh mé,ar ainmnigh mé?,níor ainmnigh mé,d'ainmnigh tú,ar ainmnigh tú?,níor ainmnigh tú,d'ainmnigh sé,ar ainmnigh sé?,níor ainmnigh sé,d'ainmníomar,ar ainmníomar?,níor ainmníomar,d'ainmnigh muid,ar ainmnigh muid?,níor ainmnigh muid,d'ainmnigh sibh,ar ainmnigh sibh?,níor ainmnigh sibh,d'ainmnigh siad,ar ainmnigh siad?,níor ainmnigh siad,d'ainmníodar,ar ainmníodar?,níor ainmníodar,ainmníodh,ar ainmníodh?,níor ainmníodh,ainmním,an ainmním?,ní ainmním,ainmníonn tú,an ainmníonn tú?,ní ainmníonn tú,ainmníonn sé,an ainmníonn sé?,ní ainmníonn sé,ainmnímid,an ainmnímid?,ní ainmnímid,ainmníonn muid,an ainmníonn muid?,ní ainmníonn muid,ainmníonn sibh,an ainmníonn sibh?,ní ainmníonn sibh,ainmníonn siad,an ainmníonn siad?,ní ainmníonn siad,ainmnítear,an ainmnítear?,ní ainmnítear,ainmneoidh mé,an ainmneoidh mé?,ní ainmneoidh mé,ainmneoidh tú,an ainmneoidh tú?,ní ainmneoidh tú,ainmneoidh sé,an ainmneoidh sé?,ní ainmneoidh sé,ainmneoimid,an ainmneoimid?,ní ainmneoimid,ainmneoidh muid,an ainmneoidh muid?,ní ainmneoidh muid,ainmneoidh sibh,an ainmneoidh sibh?,ní ainmneoidh sibh,ainmneoidh siad,an ainmneoidh siad?,ní ainmneoidh siad,ainmneofar,an ainmneofar?,ní ainmneofar,d'ainmneoinn,an ainmneoinn?,ní ainmneoinn,d'ainmneofá,an ainmneofá?,ní ainmneofá,d'ainmneodh sé,an ainmneodh sé?,ní ainmneodh sé,d'ainmneoimis,an ainmneoimis?,ní ainmneoimis,d'ainmneodh muid,an ainmneodh muid?,ní ainmneodh muid,d'ainmneodh sibh,an ainmneodh sibh?,ní ainmneodh sibh,d'ainmneoidís,an ainmneoidís?,ní ainmneoidís,d'ainmneodh siad,an ainmneodh siad?,ní ainmneodh siad,d'ainmneofaí,an ainmneofaí?,ní ainmneofaí,d'ainmnínn,an ainmnínn?,ní ainmnínn,d'ainmníteá,an ainmníteá?,ní ainmníteá,d'ainmníodh sé,an ainmníodh sé?,ní ainmníodh sé,d'ainmnímis,an ainmnímis?,ní ainmnímis,d'ainmníodh muid,an ainmníodh muid?,ní ainmníodh muid,d'ainmníodh sibh,an ainmníodh sibh?,ní ainmníodh sibh,d'ainmnídís,an ainmnídís?,ní ainmnídís,d'ainmníodh siad,an ainmníodh siad?,ní ainmníodh siad,d'ainmnítí,an ainmnítí?,ní ainmnítí,ainmním!,ná hainmním!,ainmnigh!,ná hainmnigh!,ainmníodh sé!,ná hainmníodh sé!,ainmnímis!,ná hainmnímis!,ainmníodh muid!,ná hainmníodh muid!,ainmnígí!,ná hainmnígí!,ainmnídís!,ná hainmnídís!,ainmníodh siad!,ná hainmníodh siad!,ainmnítear!,ná hainmnítear!,go n-ainmní mé,nár ainmní mé,go n-ainmní tú,nár ainmní tú,go n-ainmní sé,nár ainmní sé,go n-ainmnímid,nár ainmnímid,go n-ainmní muid,nár ainmní muid,go n-ainmní sibh,nár ainmní sibh,go n-ainmní siad,nár ainmní siad,go n-ainmnítear,nár ainmnítear
7,aiséirigh,rise again,aiséirí,aiséirithe,v2b,d'aiséirigh mé,ar aiséirigh mé?,níor aiséirigh mé,d'aiséirigh tú,ar aiséirigh tú?,níor aiséirigh tú,d'aiséirigh sé,ar aiséirigh sé?,níor aiséirigh sé,d'aiséiríomar,ar aiséiríomar?,níor aiséiríomar,d'aiséirigh muid,ar aiséirigh muid?,níor aiséirigh muid,d'aiséirigh sibh,ar aiséirigh sibh?,níor aiséirigh sibh,d'aiséirigh siad,ar aiséirigh siad?,níor aiséirigh siad,d'aiséiríodar,ar aiséiríodar?,níor aiséiríodar,aiséiríodh,ar aiséiríodh?,níor aiséiríodh,aiséirím,an aiséirím?,ní aiséirím,aiséiríonn tú,an aiséiríonn tú?,ní aiséiríonn tú,aiséiríonn sé,an aiséiríonn sé?,ní aiséiríonn sé,aiséirímid,an aiséirímid?,ní aiséirímid,aiséiríonn muid,an aiséiríonn muid?,ní aiséiríonn muid,aiséiríonn sibh,an aiséiríonn sibh?,ní aiséiríonn sibh,aiséiríonn siad,an aiséiríonn siad?,ní aiséiríonn siad,aiséirítear,an aiséirítear?,ní aiséirítear,aiséireoidh mé,an aiséireoidh mé?,ní aiséireoidh mé,aiséireoidh tú,an aiséireoidh tú?,ní aiséireoidh tú,aiséireoidh sé,an aiséireoidh sé?,ní aiséireoidh sé,aiséireoimid,an aiséireoimid?,ní aiséireoimid,aiséireoidh muid,an aiséireoidh muid?,ní aiséireoidh muid,aiséireoidh sibh,an aiséireoidh sibh?,ní aiséireoidh sibh,aiséireoidh siad,an aiséireoidh siad?,ní aiséireoidh siad,aiséireofar,an aiséireofar?,ní aiséireofar,d'aiséireoinn,an aiséireoinn?,ní aiséireoinn,d'aiséireofá,an aiséireofá?,ní aiséireofá,d'aiséireodh sé,an aiséireodh sé?,ní aiséireodh sé,d'aiséireoimis,an aiséireoimis?,ní aiséireoimis,d'aiséireodh muid,an aiséireodh muid?,ní aiséireodh muid,d'aiséireodh sibh,an aiséireodh sibh?,ní aiséireodh sibh,d'aiséireoidís,an aiséireoidís?,ní aiséireoidís,d'aiséireodh siad,an aiséireodh siad?,ní aiséireodh siad,d'aiséireofaí,an aiséireofaí?,ní aiséireofaí,d'aiséirínn,an aiséirínn?,ní aiséirínn,d'aiséiríteá,an aiséiríteá?,ní aiséiríteá,d'aiséiríodh sé,an aiséiríodh sé?,ní aiséiríodh sé,d'aiséirímis,an aiséirímis?,ní aiséirímis,d'aiséiríodh muid,an aiséiríodh muid?,ní aiséiríodh muid,d'aiséiríodh sibh,an aiséiríodh sibh?,ní aiséiríodh sibh,d'aiséirídís,an aiséirídís?,ní aiséirídís,d'aiséiríodh siad,an aiséiríodh siad?,ní aiséiríodh siad,d'aiséirítí,an aiséirítí?,ní aiséirítí,aiséirím!,ná haiséirím!,aiséirigh!,ná haiséirigh!,aiséiríodh sé!,ná haiséiríodh sé!,aiséirímis!,ná haiséirímis!,aiséiríodh muid!,ná haiséiríodh muid!,aiséirígí!,ná haiséirígí!,aiséirídís!,ná haiséirídís!,aiséiríodh siad!,ná haiséiríodh siad!,aiséirítear!,ná haiséirítear!,go n-aiséirí mé,nár aiséirí mé,go n-aiséirí tú,nár aiséirí tú,go n-aiséirí sé,nár aiséirí sé,go n-aiséirímid,nár aiséirímid,go n-aiséirí muid,nár aiséirí muid,go n-aiséirí sibh,nár aiséirí sibh,go n-aiséirí siad,nár aiséirí siad,go n-aiséirítear,nár aiséirítear
8,aistrigh,change,aistriú,aistrithe,v2b,d'aistrigh mé,ar aistrigh mé?,níor aistrigh mé,d'aistrigh tú,ar aistrigh tú?,níor aistrigh tú,d'aistrigh sé,ar aistrigh sé?,níor aistrigh sé,d'aistríomar,ar aistríomar?,níor aistríomar,d'aistrigh muid,ar aistrigh muid?,níor aistrigh muid,d'aistrigh sibh,ar aistrigh sibh?,níor aistrigh sibh,d'aistrigh siad,ar aistrigh siad?,níor aistrigh siad,d'aistríodar,ar aistríodar?,níor aistríodar,aistríodh,ar aistríodh?,níor aistríodh,aistrím,an aistrím?,ní aistrím,aistríonn tú,an aistríonn tú?,ní aistríonn tú,aistríonn sé,an aistríonn sé?,ní aistríonn sé,aistrímid,an aistrímid?,ní aistrímid,aistríonn muid,an aistríonn muid?,ní aistríonn muid,aistríonn sibh,an aistríonn sibh?,ní aistríonn sibh,aistríonn siad,an aistríonn siad?,ní aistríonn siad,aistrítear,an aistrítear?,ní aistrítear,aistreoidh mé,an aistreoidh mé?,ní aistreoidh mé,aistreoidh tú,an aistreoidh tú?,ní aistreoidh tú,aistreoidh sé,an aistreoidh sé?,ní aistreoidh sé,aistreoimid,an aistreoimid?,ní aistreoimid,aistreoidh muid,an aistreoidh muid?,ní aistreoidh muid,aistreoidh sibh,an aistreoidh sibh?,ní aistreoidh sibh,aistreoidh siad,an aistreoidh siad?,ní aistreoidh siad,aistreofar,an aistreofar?,ní aistreofar,d'aistreoinn,an aistreoinn?,ní aistreoinn,d'aistreofá,an aistreofá?,ní aistreofá,d'aistreodh sé,an aistreodh sé?,ní aistreodh sé,d'aistreoimis,an aistreoimis?,ní aistreoimis,d'aistreodh muid,an aistreodh muid?,ní aistreodh muid,d'aistreodh sibh,an aistreodh sibh?,ní aistreodh sibh,d'aistreoidís,an aistreoidís?,ní aistreoidís,d'aistreodh siad,an aistreodh siad?,ní aistreodh siad,d'aistreofaí,an aistreofaí?,ní aistreofaí,d'aistrínn,an aistrínn?,ní aistrínn,d'aistríteá,an aistríteá?,ní aistríteá,d'aistríodh sé,an aistríodh sé?,ní aistríodh sé,d'aistrímis,an aistrímis?,ní aistrímis,d'aistríodh muid,an aistríodh muid?,ní aistríodh muid,d'aistríodh sibh,an aistríodh sibh?,ní aistríodh sibh,d'aistrídís,an aistrídís?,ní aistrídís,d'aistríodh siad,an aistríodh siad?,ní aistríodh siad,d'aistrítí,an aistrítí?,ní aistrítí,aistrím!,ná haistrím!,aistrigh!,ná haistrigh!,aistríodh sé!,ná haistríodh sé!,aistrímis!,ná haistrímis!,aistríodh muid!,ná haistríodh muid!,aistrígí!,ná haistrígí!,aistrídís!,ná haistrídís!,aistríodh siad!,ná haistríodh siad!,aistrítear!,ná haistrítear!,go n-aistrí mé,nár aistrí mé,go n-aistrí tú,nár aistrí tú,go n-aistrí sé,nár aistrí sé,go n-aistrímid,nár aistrímid,go n-aistrí muid,nár aistrí muid,go n-aistrí sibh,nár aistrí sibh,go n-aistrí siad,nár aistrí siad,go n-aistrítear,nár aistrítear
9,aithin,recognize,aithint,aitheanta,v2d,d'aithin mé,ar aithin mé?,níor aithin mé,d'aithin tú,ar aithin tú?,níor aithin tú,d'aithin sé,ar aithin sé?,níor aithin sé,d'aithníomar,ar aithníomar?,níor aithníomar,d'aithin muid,ar aithin muid?,níor aithin muid,d'aithin sibh,ar aithin sibh?,níor aithin sibh,d'aithin siad,ar aithin siad?,níor aithin siad,d'aithníodar,ar aithníodar?,níor aithníodar,aithníodh,ar aithníodh?,níor aithníodh,aithním,an aithním?,ní aithním,aithníonn tú,an aithníonn tú?,ní aithníonn tú,aithníonn sé,an aithníonn sé?,ní aithníonn sé,aithnímid,an aithnímid?,ní aithnímid,aithníonn muid,an aithníonn muid?,ní aithníonn muid,aithníonn sibh,an aithníonn sibh?,ní aithníonn sibh,aithníonn siad,an aithníonn siad?,ní aithníonn siad,aithnítear,an aithnítear?,ní aithnítear,aithneoidh mé,an aithneoidh mé?,ní aithneoidh mé,aithneoidh tú,an aithneoidh tú?,ní aithneoidh tú,aithneoidh sé,an aithneoidh sé?,ní aithneoidh sé,aithneoimid,an aithneoimid?,ní aithneoimid,aithneoidh muid,an aithneoidh muid?,ní aithneoidh muid,aithneoidh sibh,an aithneoidh sibh?,ní aithneoidh sibh,aithneoidh siad,an aithneoidh siad?,ní aithneoidh siad,aithneofar,an aithneofar?,ní aithneofar,d'aithneoinn,an aithneoinn?,ní aithneoinn,d'aithneofá,an aithneofá?,ní aithneofá,d'aithneodh sé,an aithneodh sé?,ní aithneodh sé,d'aithneoimis,an aithneoimis?,ní aithneoimis,d'aithneodh muid,an aithneodh muid?,ní aithneodh muid,d'aithneodh sibh,an aithneodh sibh?,ní aithneodh sibh,d'aithneoidís,an aithneoidís?,ní aithneoidís,d'aithneodh siad,an aithneodh siad?,ní aithneodh siad,d'aithneofaí,an aithneofaí?,ní aithneofaí,d'aithnínn,an aithnínn?,ní aithnínn,d'aithníteá,an aithníteá?,ní aithníteá,d'aithníodh sé,an aithníodh sé?,ní aithníodh sé,d'aithnímis,an aithnímis?,ní aithnímis,d'aithníodh muid,an aithníodh muid?,ní aithníodh muid,d'aithníodh sibh,an aithníodh sibh?,ní aithníodh sibh,d'aithnídís,an aithnídís?,ní aithnídís,d'aithníodh siad,an aithníodh siad?,ní aithníodh siad,d'aithnítí,an aithnítí?,ní aithnítí,aithním!,ná haithním!,aithin!,ná haithin!,aithníodh sé!,ná haithníodh sé!,aithnímis!,ná haithnímis!,aithníodh muid!,ná haithníodh muid!,aithnígí!,ná haithnígí!,aithnídís!,ná haithnídís!,aithníodh siad!,ná haithníodh siad!,aithnítear!,ná haithnítear!,go n-aithní mé,nár aithní mé,go n-aithní tú,nár aithní tú,go n-aithní sé,nár aithní sé,go n-aithnímid,nár aithnímid,go n-aithní muid,nár aithní muid,go n-aithní sibh,nár aithní sibh,go n-aithní siad,nár aithní siad,go n-aithnítear,nár aithnítear
